shape_id,shape_name,theta_eff,beta,param1,param2,aspect_ratio_cav,dc_mm,D_body_mm,D_hemi_mm,L_total_mm,L_cyl_mm,dc_D_ratio,sigma_c,Re,U_ms,depth_m,Froude,Cdp,Csf,Cd,L_tilde,D_tilde,cavity_covers,drag_red_pct
5,ogive_polynomial,35.6826,0.5833,3.8259,0.0,1.1478,12.0,30.0,15.0,115.0,85.0,0.4,0.28315,3157178.0,27.509,1.83,25.8992,0.453779,0.229013,0.797964,1.1742,1.0619,0,29.877
1,cone,31.189,0.5179,31.189,0.0,0.826,12.0,30.0,15.0,115.0,85.0,0.4,0.32755,4796725.0,41.794,0.55,39.3488,0.38236,0.228151,0.725197,0.8721,0.9262,0,31.834
0,disc,90.0,1.0,90.0,0.0,0.0498,12.0,30.0,15.0,115.0,85.0,0.4,0.21335,4172452.0,36.355,46.56,34.2277,0.964839,0.121434,1.198324,3.9175,1.9216,0,62.981
5,ogive_polynomial,54.4618,0.8137,1.7411,0.0,0.5223,12.0,30.0,15.0,115.0,85.0,0.4,0.10481,1123213.0,9.787,37.84,9.214,0.646063,0.077654,0.825181,5.3435,2.3539,0,76.863
2,truncated_cone,56.9978,0.8386,64.0145,0.4384,0.8518,12.0,30.0,15.0,115.0,85.0,0.4,0.33945,4690842.0,40.872,46.61,38.4802,0.821611,0.200733,1.137545,1.7812,1.374,0,41.672
5,ogive_polynomial,51.3458,0.7809,1.9141,0.0,0.5742,12.0,30.0,15.0,115.0,85.0,0.4,0.24044,4751879.0,41.403,3.04,38.9809,0.677412,0.169994,0.959288,2.184,1.4771,0,46.859
2,truncated_cone,39.822,0.6404,43.8173,0.3647,1.0129,12.0,30.0,15.0,115.0,85.0,0.4,0.3874,1840501.0,16.036,40.63,15.0981,0.558806,0.279757,0.956042,0.9921,0.9957,0,19.429
1,cone,32.011,0.5301,32.011,0.0,0.7998,12.0,30.0,15.0,115.0,85.0,0.4,0.36146,2704903.0,23.568,7.5,22.189,0.404005,0.252493,0.77334,0.7984,0.8753,0,22.908
0,disc,90.0,1.0,90.0,0.0,0.0166,12.0,30.0,15.0,115.0,85.0,0.4,0.2165,168288.0,1.466,13.53,1.3805,1.018368,0.241627,1.372515,3.7376,1.9872,0,28.463
5,ogive_polynomial,35.5746,0.5818,3.8524,0.0,1.1557,12.0,30.0,15.0,115.0,85.0,0.4,0.05309,4973532.0,43.335,44.01,40.7992,0.363847,0.024837,0.485466,6.3711,2.5614,0,92.22
2,truncated_cone,45.4303,0.7124,48.0764,0.2202,0.7187,12.0,30.0,15.0,115.0,85.0,0.4,0.08987,4409175.0,38.417,11.6,36.1696,0.519613,0.072624,0.69184,5.0351,2.2245,0,78.752
2,truncated_cone,46.3093,0.7231,55.7182,0.6755,0.3724,12.0,30.0,15.0,115.0,85.0,0.4,0.35345,607200.0,5.291,47.95,4.981,0.657883,0.318109,1.090914,1.392,1.1759,0,4.961
5,ogive_polynomial,76.1939,0.9711,1.0677,0.0,0.3203,12.0,30.0,15.0,115.0,85.0,0.4,0.39246,4724953.0,41.169,34.29,38.76,1.102114,0.186073,1.405858,1.9606,1.4291,0,43.751
5,ogive_polynomial,42.6049,0.6769,2.6543,0.0,0.7963,12.0,30.0,15.0,115.0,85.0,0.4,0.1408,3522720.0,30.694,0.43,28.8978,0.502375,0.160464,0.770743,3.0087,1.7535,0,52.927
4,elliptical,35.7358,0.584,2.434,0.0,2.434,12.0,30.0,15.0,115.0,85.0,0.4,0.39712,3990025.0,34.765,44.25,32.7312,0.483531,0.237208,0.838575,0.7755,0.8791,0,29.191
5,ogive_polynomial,35.6834,0.5833,3.8257,0.0,1.1477,12.0,30.0,15.0,115.0,85.0,0.4,0.36036,2045983.0,17.827,5.29,16.7837,0.476812,0.25208,0.844961,0.8891,0.9484,0,20.183
1,cone,46.6963,0.7277,46.6963,0.0,0.4712,12.0,30.0,15.0,115.0,85.0,0.4,0.18722,4901895.0,42.71,28.04,40.2115,0.594138,0.163906,0.866618,2.6379,1.5918,0,50.762
5,ogive_polynomial,36.9921,0.6017,3.5311,0.0,1.0593,12.0,30.0,15.0,115.0,85.0,0.4,0.33495,4523859.0,39.417,13.89,37.1104,0.493957,0.208398,0.81781,1.0293,1.0322,0,33.243
5,ogive_polynomial,75.7269,0.9691,1.0767,0.0,0.323,12.0,30.0,15.0,115.0,85.0,0.4,0.36484,1370531.0,11.941,33.37,11.2428,1.068589,0.23003,1.416713,2.1354,1.416,0,29.949
3,spherical,51.7924,0.7858,0.9105,0.0,0.4552,12.0,30.0,15.0,115.0,85.0,0.4,0.3578,2578095.0,22.463,6.94,21.1488,0.763338,0.230879,1.110583,1.5295,1.1667,0,31.0
5,ogive_polynomial,40.941,0.6553,2.8652,0.0,0.8596,12.0,30.0,15.0,115.0,85.0,0.4,0.12367,857954.0,7.475,31.85,7.038,0.475478,0.190921,0.770292,3.3388,1.7499,0,41.39
4,elliptical,48.8109,0.7525,1.6972,0.0,1.6972,12.0,30.0,15.0,115.0,85.0,0.4,0.08267,1654518.0,14.416,12.07,13.5724,0.560653,0.041511,0.700257,5.7583,2.333,0,87.298
3,spherical,37.9822,0.6154,1.2957,0.0,0.6478,12.0,30.0,15.0,115.0,85.0,0.4,0.15876,1456336.0,12.689,2.0,11.9467,0.44162,0.209465,0.758839,2.3402,1.5151,0,33.795
5,ogive_polynomial,53.7071,0.806,1.78,0.0,0.534,12.0,30.0,15.0,115.0,85.0,0.4,0.39617,921859.0,8.032,25.01,7.5622,0.83383,0.293384,1.24352,1.417,1.2388,0,13.88
0,disc,90.0,1.0,90.0,0.0,0.0134,12.0,30.0,15.0,115.0,85.0,0.4,0.13057,1511963.0,13.174,21.57,12.403,0.950412,0.040247,1.093213,6.3306,2.4658,0,87.898
5,ogive_polynomial,60.3108,0.8687,1.4884,0.0,0.4465,12.0,30.0,15.0,115.0,85.0,0.4,0.26895,4650158.0,40.517,44.13,38.1465,0.856914,0.163425,1.135446,2.4159,1.5978,0,48.21
0,disc,90.0,1.0,90.0,0.0,0.0195,12.0,30.0,15.0,115.0,85.0,0.4,0.09909,4749404.0,41.382,23.71,38.9606,0.907272,0.0,1.009143,7.9898,2.7968,0,100.0
4,elliptical,30.7513,0.5113,2.8685,0.0,2.8685,12.0,30.0,15.0,115.0,85.0,0.4,0.36442,4887331.0,42.584,26.35,40.092,0.401706,0.231583,0.748592,0.6689,0.8437,0,30.973
5,ogive_polynomial,51.631,0.784,1.8969,0.0,0.5691,12.0,30.0,15.0,115.0,85.0,0.4,0.29471,2488835.0,21.685,21.02,20.4166,0.712576,0.218337,1.044469,1.8588,1.3798,0,34.504
4,elliptical,29.9666,0.4995,2.9494,0.0,2.9494,12.0,30.0,15.0,115.0,85.0,0.4,0.12685,2429893.0,21.172,16.85,19.933,0.30154,0.208699,0.614814,1.8946,1.3612,0,37.59
0,disc,90.0,1.0,90.0,0.0,0.0488,12.0,30.0,15.0,115.0,85.0,0.4,0.12083,4387524.0,38.229,35.5,35.992,0.951745,0.013565,1.069628,6.9204,2.5808,0,95.808
1,cone,38.084,0.6168,38.084,0.0,0.638,12.0,30.0,15.0,115.0,85.0,0.4,0.34674,3579083.0,31.185,8.93,29.3601,0.508999,0.245838,0.869806,1.0735,1.0387,0,30.092
4,elliptical,37.71,0.6117,2.2923,0.0,2.2923,12.0,30.0,15.0,115.0,85.0,0.4,0.21521,114069.0,0.994,37.91,0.9357,0.455655,0.418117,0.983899,1.5554,1.2454,0,0.0
0,disc,90.0,1.0,90.0,0.0,0.0485,12.0,30.0,15.0,115.0,85.0,0.4,0.38921,371438.0,3.236,25.23,3.047,1.179856,0.297688,1.596461,2.131,1.4036,0,8.568
2,truncated_cone,33.8248,0.5567,38.5396,0.4893,0.4738,12.0,30.0,15.0,115.0,85.0,0.4,0.29111,4834855.0,42.126,0.34,39.6616,0.416049,0.22463,0.75617,1.0734,1.0192,0,34.36
2,truncated_cone,53.6704,0.8056,60.2598,0.4374,0.3297,12.0,30.0,15.0,115.0,85.0,0.4,0.23961,2508672.0,21.858,22.56,20.5793,0.719653,0.197186,1.029854,2.4203,1.5162,0,41.173
4,elliptical,55.234,0.8215,1.4539,0.0,1.4539,12.0,30.0,15.0,115.0,85.0,0.4,0.12371,1191186.0,10.379,49.78,9.7716,0.678949,0.112196,0.897598,4.4585,2.1321,0,66.007
3,spherical,40.9008,0.6548,1.194,0.0,0.597,12.0,30.0,15.0,115.0,85.0,0.4,0.08608,1691285.0,14.736,2.06,13.8741,0.441264,0.104589,0.645353,4.8303,2.1735,0,68.162
4,elliptical,55.2062,0.8212,1.4548,0.0,1.4548,12.0,30.0,15.0,115.0,85.0,0.4,0.30257,3171188.0,27.631,3.14,26.0141,0.764165,0.206456,1.086585,1.8772,1.4068,0,38.707
4,elliptical,89.9086,1.0,0.6696,0.0,0.6696,12.0,30.0,15.0,115.0,85.0,0.4,0.22321,4343371.0,37.844,23.23,35.6298,1.008105,0.125914,1.247173,3.5306,1.8441,0,61.4
0,disc,90.0,1.0,90.0,0.0,0.0411,12.0,30.0,15.0,115.0,85.0,0.4,0.26956,341345.0,2.974,8.66,2.8001,1.061579,0.251177,1.426479,3.1597,1.7345,0,24.197
0,disc,90.0,1.0,90.0,0.0,0.0118,12.0,30.0,15.0,115.0,85.0,0.4,0.2827,1574649.0,13.72,47.56,12.9173,1.02387,0.191386,1.329353,2.9935,1.6783,0,42.253
0,disc,90.0,1.0,90.0,0.0,0.0369,12.0,30.0,15.0,115.0,85.0,0.4,0.36366,1554695.0,13.546,20.92,12.7536,1.09752,0.221177,1.434512,2.2597,1.5324,0,33.342
2,truncated_cone,38.5327,0.623,44.738,0.5548,1.0817,12.0,30.0,15.0,115.0,85.0,0.4,0.15563,2713457.0,23.642,43.95,22.2592,0.443543,0.191471,0.740648,2.2902,1.5039,0,42.679
5,ogive_polynomial,37.7761,0.6126,3.3753,0.0,1.0126,12.0,30.0,15.0,115.0,85.0,0.4,0.252,1707023.0,14.873,21.47,14.0032,0.474521,0.251868,0.839266,1.419,1.1844,0,24.134
1,cone,23.1033,0.3924,23.1033,0.0,1.172,12.0,30.0,15.0,115.0,85.0,0.4,0.27505,370529.0,3.228,27.7,3.0395,0.248442,0.377508,0.739547,0.672,0.8257,0,0.0
3,spherical,58.0602,0.8486,0.7923,0.0,0.3961,12.0,30.0,15.0,115.0,85.0,0.4,0.10642,1045575.0,9.11,20.58,8.5771,0.690085,0.062241,0.853444,5.7501,2.463,0,81.016
5,ogive_polynomial,61.1284,0.8757,1.4588,0.0,0.4377,12.0,30.0,15.0,115.0,85.0,0.4,0.34319,1943736.0,16.936,20.06,15.945,0.881371,0.234515,1.230983,1.8709,1.4002,0,31.883
4,elliptical,41.9555,0.6686,2.0303,0.0,2.0303,12.0,30.0,15.0,115.0,85.0,0.4,0.14592,1780311.0,15.512,4.26,14.6044,0.495214,0.186892,0.789064,2.7347,1.6406,0,43.845
0,disc,90.0,1.0,90.0,0.0,0.0146,12.0,30.0,15.0,115.0,85.0,0.4,0.09484,320062.0,2.789,40.04,2.6256,0.903067,0.0,1.005138,8.825,2.9682,0,100.0
4,elliptical,45.9615,0.7189,1.8246,0.0,1.8246,12.0,30.0,15.0,115.0,85.0,0.4,0.26867,1874400.0,16.332,40.42,15.3762,0.616839,0.227533,0.958121,1.6174,1.3008,0,29.551
0,disc,90.0,1.0,90.0,0.0,0.0166,12.0,30.0,15.0,115.0,85.0,0.4,0.09547,805098.0,7.015,38.13,6.6044,0.903687,0.0,1.003899,8.3699,2.8645,0,100.0
2,truncated_cone,36.6352,0.5967,39.5704,0.2967,0.4377,12.0,30.0,15.0,115.0,85.0,0.4,0.15924,2091861.0,18.226,30.5,17.1601,0.415392,0.211743,0.733841,2.1837,1.5013,0,36.922
3,spherical,22.3583,0.3804,2.2701,0.0,1.1351,12.0,30.0,15.0,115.0,85.0,0.4,0.33589,2848222.0,24.817,22.78,23.3647,0.247393,0.262022,0.624285,0.5126,0.7066,0,20.399
1,cone,62.6216,0.888,62.6216,0.0,0.2589,12.0,30.0,15.0,115.0,85.0,0.4,0.13234,3894644.0,33.934,12.28,31.9488,0.756482,0.078962,0.940447,5.2254,2.2371,0,76.539
1,cone,71.4116,0.9478,71.4116,0.0,0.1682,12.0,30.0,15.0,115.0,85.0,0.4,0.38033,2509882.0,21.869,49.37,20.5892,1.046296,0.214862,1.378335,2.0085,1.4797,0,35.948
4,elliptical,100.4929,0.9833,0.5138,0.0,0.5138,12.0,30.0,15.0,115.0,85.0,0.4,0.10233,3336607.0,29.072,11.08,27.3711,0.874555,0.0,0.97745,8.0005,2.6751,0,100.0
3,spherical,55.171,0.8209,0.8438,0.0,0.4219,12.0,30.0,15.0,115.0,85.0,0.4,0.25376,2858493.0,24.906,9.2,23.449,0.753158,0.193901,1.057472,2.38,1.5425,0,41.927
3,spherical,48.8034,0.7525,0.9765,0.0,0.4883,12.0,30.0,15.0,115.0,85.0,0.4,0.20221,3407143.0,29.687,32.23,27.9497,0.627439,0.171496,0.909596,2.5427,1.6014,0,46.355
4,elliptical,32.9692,0.5442,2.6596,0.0,2.6596,12.0,30.0,15.0,115.0,85.0,0.4,0.37019,4050481.0,35.292,12.87,33.2271,0.431352,0.235483,0.781995,0.7474,0.8742,0,29.038
5,ogive_polynomial,76.8799,0.9739,1.0549,0.0,0.3165,12.0,30.0,15.0,115.0,85.0,0.4,0.14732,1091836.0,9.513,10.64,8.9566,0.900727,0.087374,1.093521,5.4114,2.2948,0,73.198
1,cone,20.8475,0.3559,20.8475,0.0,1.313,12.0,30.0,15.0,115.0,85.0,0.4,0.18241,931599.0,8.117,46.48,7.6421,0.204633,0.307197,0.619622,0.8858,0.9369,0,6.067
3,spherical,57.075,0.8394,0.8093,0.0,0.4047,12.0,30.0,15.0,115.0,85.0,0.4,0.30418,3323670.0,28.959,37.44,27.2649,0.795504,0.198441,1.108445,2.0006,1.3946,0,39.987
1,cone,25.5963,0.432,25.5963,0.0,1.0438,12.0,30.0,15.0,115.0,85.0,0.4,0.36766,2774412.0,24.174,42.59,22.7592,0.294126,0.256343,0.665301,0.5755,0.7711,0,20.589
2,truncated_cone,43.7673,0.6917,50.2912,0.5189,1.1891,12.0,30.0,15.0,115.0,85.0,0.4,0.16633,541843.0,4.721,39.11,4.4449,0.518553,0.237383,0.865226,2.4801,1.6203,0,25.156
0,disc,90.0,1.0,90.0,0.0,0.0458,12.0,30.0,15.0,115.0,85.0,0.4,0.3392,3460142.0,30.148,1.8,28.3844,1.11402,0.188983,1.418409,2.4288,1.568,0,45.078
4,elliptical,81.441,0.9889,0.8127,0.0,0.8127,12.0,30.0,15.0,115.0,85.0,0.4,0.34892,2150126.0,18.734,30.43,17.638,1.128101,0.204636,1.447867,2.2181,1.4886,0,38.187
3,spherical,30.4109,0.5062,1.6462,0.0,0.8231,12.0,30.0,15.0,115.0,85.0,0.4,0.18928,2310823.0,20.134,36.08,18.9563,0.337009,0.225779,0.672052,1.4215,1.1748,0,28.481
5,ogive_polynomial,42.472,0.6752,2.67,0.0,0.801,12.0,30.0,15.0,115.0,85.0,0.4,0.24576,3471816.0,30.25,4.01,28.4802,0.533859,0.201015,0.847148,1.6628,1.2562,0,37.499
3,spherical,21.4422,0.3656,2.3701,0.0,1.1851,12.0,30.0,15.0,115.0,85.0,0.4,0.39322,3150885.0,27.454,27.74,25.8475,0.241526,0.249284,0.607777,0.4228,0.6241,0,20.763
5,ogive_polynomial,43.2536,0.6852,2.5802,0.0,0.7741,12.0,30.0,15.0,115.0,85.0,0.4,0.2177,1189491.0,10.364,23.78,9.7577,0.545966,0.25109,0.907706,2.0529,1.4337,0,26.485
2,truncated_cone,40.1453,0.6447,43.4735,0.3062,0.7109,12.0,30.0,15.0,115.0,85.0,0.4,0.18582,2967224.0,25.854,24.22,24.3409,0.477814,0.192061,0.779072,2.0588,1.461,0,40.312
0,disc,90.0,1.0,90.0,0.0,0.0371,12.0,30.0,15.0,115.0,85.0,0.4,0.23224,1895323.0,16.514,10.88,15.5478,1.007654,0.165639,1.287645,3.5427,1.8691,0,52.576
0,disc,90.0,1.0,90.0,0.0,0.0306,12.0,30.0,15.0,115.0,85.0,0.4,0.16605,1900808.0,16.562,20.44,15.5928,0.962138,0.094913,1.165249,4.9509,2.2379,0,70.95
4,elliptical,42.6076,0.677,1.9944,0.0,1.9944,12.0,30.0,15.0,115.0,85.0,0.4,0.05719,2652508.0,23.111,32.91,21.7592,0.449698,0.0,0.545338,6.7861,2.6224,0,100.0
5,ogive_polynomial,58.7621,0.855,1.5479,0.0,0.4644,12.0,30.0,15.0,115.0,85.0,0.4,0.34409,3223259.0,28.084,31.78,26.4412,0.858416,0.205417,1.182135,1.7783,1.3882,0,37.513
4,elliptical,50.2925,0.7693,1.6362,0.0,1.6362,12.0,30.0,15.0,115.0,85.0,0.4,0.06633,2231923.0,19.447,44.79,18.309,0.57897,0.0,0.675867,7.6732,2.6837,0,100.0
3,spherical,50.7875,0.7748,0.9319,0.0,0.4659,12.0,30.0,15.0,115.0,85.0,0.4,0.15572,1255872.0,10.942,15.61,10.3022,0.630939,0.17414,0.912791,3.409,1.8493,0,47.52
2,truncated_cone,47.7201,0.7399,52.4226,0.3588,0.3425,12.0,30.0,15.0,115.0,85.0,0.4,0.22344,3823639.0,33.316,13.43,31.3663,0.615017,0.181204,0.907101,2.3017,1.5084,0,44.14
2,truncated_cone,49.1944,0.7569,57.4871,0.577,0.3841,12.0,30.0,15.0,115.0,85.0,0.4,0.39531,4427322.0,38.575,35.91,36.3185,0.724742,0.214264,1.054981,1.2841,1.1338,0,35.561
1,cone,69.4347,0.9363,69.4347,0.0,0.1876,12.0,30.0,15.0,115.0,85.0,0.4,0.30493,4711274.0,41.05,2.37,38.6478,1.004728,0.165931,1.285977,2.4173,1.5454,0,48.292
1,cone,56.0824,0.8298,56.0824,0.0,0.3362,12.0,30.0,15.0,115.0,85.0,0.4,0.3118,2422270.0,21.105,21.99,19.8705,0.787663,0.20216,1.105186,1.8962,1.3818,0,35.001
0,disc,90.0,1.0,90.0,0.0,0.0491,12.0,30.0,15.0,115.0,85.0,0.4,0.19553,4183947.0,36.455,22.93,34.322,0.989946,0.113977,1.214407,4.3166,2.0818,0,66.901
5,ogive_polynomial,40.1668,0.645,2.9752,0.0,0.8926,12.0,30.0,15.0,115.0,85.0,0.4,0.10627,3283736.0,28.611,33.68,26.9373,0.450001,0.133112,0.684797,3.7418,1.9399,0,60.449
3,spherical,33.4037,0.5505,1.4894,0.0,0.7447,12.0,30.0,15.0,115.0,85.0,0.4,0.23612,2570630.0,22.398,3.47,21.0875,0.397549,0.227935,0.737701,1.2928,1.1602,0,28.38
0,disc,90.0,1.0,90.0,0.0,0.0349,12.0,30.0,15.0,115.0,85.0,0.4,0.2501,2441599.0,21.274,30.55,20.0291,1.034522,0.15481,1.304198,3.3317,1.8163,0,51.79
5,ogive_polynomial,45.3624,0.7116,2.3657,0.0,0.7097,12.0,30.0,15.0,115.0,85.0,0.4,0.39315,640104.0,5.577,8.47,5.2509,0.684672,0.316486,1.116232,1.1434,1.0591,0,3.222
1,cone,40.1771,0.6452,40.1771,0.0,0.5921,12.0,30.0,15.0,115.0,85.0,0.4,0.15985,3873946.0,33.754,20.42,31.779,0.465106,0.174291,0.747591,2.5267,1.5532,0,47.412
3,spherical,40.0692,0.6437,1.2215,0.0,0.6108,12.0,30.0,15.0,115.0,85.0,0.4,0.12153,2688741.0,23.427,36.17,22.0564,0.455471,0.154729,0.714179,3.2404,1.7955,0,52.932
1,cone,65.399,0.9092,65.399,0.0,0.2289,12.0,30.0,15.0,115.0,85.0,0.4,0.2178,1520187.0,13.245,36.99,12.4705,0.846724,0.175328,1.132487,3.2427,1.7784,0,46.136
1,cone,75.7545,0.9693,75.7545,0.0,0.1269,12.0,30.0,15.0,115.0,85.0,0.4,0.11488,2260717.0,19.698,36.71,18.5452,0.881609,0.016667,1.002755,6.5394,2.5714,0,95.087
2,truncated_cone,35.1086,0.5751,38.9531,0.3948,0.3909,12.0,30.0,15.0,115.0,85.0,0.4,0.27625,3550183.0,30.933,9.39,29.1231,0.442342,0.23974,0.795632,1.2029,1.0955,0,31.543
0,disc,90.0,1.0,90.0,0.0,0.0286,12.0,30.0,15.0,115.0,85.0,0.4,0.07956,598192.0,5.212,49.0,4.9071,0.868906,0.0,0.966108,10.6413,3.1684,1,100.0
1,cone,66.9692,0.9203,66.9692,0.0,0.2126,12.0,30.0,15.0,115.0,85.0,0.4,0.07448,4922508.0,42.89,26.43,40.3806,0.776797,0.0,0.875548,9.8567,3.0609,0,100.0
1,cone,39.4341,0.6352,39.4341,0.0,0.608,12.0,30.0,15.0,115.0,85.0,0.4,0.17925,219809.0,1.915,9.44,1.8032,0.458086,0.342625,0.911008,2.1692,1.4607,0,0.098
2,truncated_cone,44.1854,0.697,45.7519,0.137,0.2873,12.0,30.0,15.0,115.0,85.0,0.4,0.27382,2775665.0,24.184,28.21,22.7695,0.588958,0.223088,0.926187,1.601,1.3282,0,33.449
1,cone,27.4363,0.4608,27.4363,0.0,0.9631,12.0,30.0,15.0,115.0,85.0,0.4,0.11141,688542.0,5.999,30.52,5.6483,0.269449,0.268946,0.641578,2.0908,1.4779,0,20.048
2,truncated_cone,63.6616,0.8962,67.5981,0.2329,1.1469,12.0,30.0,15.0,115.0,85.0,0.4,0.16594,2223532.0,19.374,46.88,18.2402,0.798512,0.120771,1.027383,4.0422,2.0633,0,61.52
5,ogive_polynomial,78.6859,0.9806,1.0224,0.0,0.3067,12.0,30.0,15.0,115.0,85.0,0.4,0.21022,4808588.0,41.897,28.82,39.4461,0.971748,0.123019,1.206423,3.8685,1.9432,0,63.279
4,elliptical,68.8015,0.9323,1.0723,0.0,1.0723,12.0,30.0,15.0,115.0,85.0,0.4,0.06773,2827682.0,24.638,17.73,23.1962,0.787511,0.0,0.883867,9.9608,3.2541,1,100.0
5,ogive_polynomial,42.3324,0.6734,2.6867,0.0,0.806,12.0,30.0,15.0,115.0,85.0,0.4,0.29845,266304.0,2.32,2.54,2.1846,0.549714,0.381507,1.044167,1.3998,1.1587,0,0.0
5,ogive_polynomial,36.7077,0.5977,3.5912,0.0,1.0773,12.0,30.0,15.0,115.0,85.0,0.4,0.37645,4738119.0,41.283,46.28,38.868,0.496564,0.217415,0.829099,0.929,0.9293,0,32.463
5,ogive_polynomial,60.5797,0.871,1.4786,0.0,0.4436,12.0,30.0,15.0,115.0,85.0,0.4,0.13129,1968811.0,17.154,9.59,16.1507,0.752773,0.0936,0.951787,4.7894,2.2416,0,71.565
0,disc,90.0,1.0,90.0,0.0,0.047,12.0,30.0,15.0,115.0,85.0,0.4,0.25568,4899896.0,42.693,15.07,40.1951,1.042419,0.144315,1.299433,3.1409,1.8102,0,57.289
3,spherical,30.4444,0.5067,1.6443,0.0,0.8221,12.0,30.0,15.0,115.0,85.0,0.4,0.13426,4656434.0,40.572,32.51,38.1979,0.318944,0.186907,0.612776,2.0787,1.3937,0,44.395
2,truncated_cone,57.3354,0.8418,59.5221,0.147,0.3778,12.0,30.0,15.0,115.0,85.0,0.4,0.3782,2468996.0,21.512,18.22,20.2538,0.853492,0.228661,1.197758,1.6234,1.2288,0,31.519
4,elliptical,29.9692,0.4995,2.9492,0.0,2.9492,12.0,30.0,15.0,115.0,85.0,0.4,0.34396,3163552.0,27.564,46.87,25.9514,0.360569,0.243285,0.719869,0.7101,0.8447,0,24.909
4,elliptical,84.6142,0.9956,0.7567,0.0,0.7567,12.0,30.0,15.0,115.0,85.0,0.4,0.22698,2346577.0,20.446,34.05,19.2496,1.0298,0.144036,1.285027,3.482,1.8908,0,55.249
4,elliptical,31.9309,0.5289,2.7539,0.0,2.7539,12.0,30.0,15.0,115.0,85.0,0.4,0.35711,4239362.0,36.938,8.12,34.7766,0.40142,0.23402,0.75285,0.7647,0.8598,0,29.614
5,ogive_polynomial,35.3732,0.5789,3.9029,0.0,1.1709,12.0,30.0,15.0,115.0,85.0,0.4,0.13575,3375459.0,29.411,33.73,27.6898,0.389971,0.177295,0.672263,2.4885,1.5652,0,45.774
1,cone,46.8951,0.7301,46.8951,0.0,0.468,12.0,30.0,15.0,115.0,85.0,0.4,0.19258,1158031.0,10.09,30.33,9.4996,0.595351,0.221916,0.926922,2.6116,1.5536,0,33.44
3,spherical,42.2617,0.6725,1.1511,0.0,0.5755,12.0,30.0,15.0,115.0,85.0,0.4,0.13602,1300991.0,11.336,10.82,10.6724,0.494824,0.179507,0.781707,3.1432,1.686,0,43.607
5,ogive_polynomial,62.5966,0.8878,1.4086,0.0,0.4226,12.0,30.0,15.0,115.0,85.0,0.4,0.18546,658456.0,5.737,44.78,5.4015,0.805975,0.188003,1.10361,3.5931,1.8156,0,43.012
4,elliptical,96.6913,0.9932,0.5673,0.0,0.5673,12.0,30.0,15.0,115.0,85.0,0.4,0.38914,4716448.0,41.095,35.46,38.6902,1.108907,0.180508,1.408173,2.011,1.4123,0,44.746
4,elliptical,61.5367,0.8791,1.259,0.0,1.259,12.0,30.0,15.0,115.0,85.0,0.4,0.20159,3032992.0,26.427,37.27,24.8804,0.794549,0.154429,1.061378,3.1715,1.7886,0,53.928
5,ogive_polynomial,38.4818,0.6223,3.2464,0.0,0.9739,12.0,30.0,15.0,115.0,85.0,0.4,0.2569,3161237.0,27.544,24.23,25.9324,0.476698,0.21489,0.803865,1.4546,1.1817,0,33.023
3,spherical,21.0662,0.3594,2.4137,0.0,1.2068,12.0,30.0,15.0,115.0,85.0,0.4,0.16274,4413739.0,38.457,3.86,36.207,0.195245,0.211018,0.515029,1.0355,1.0342,0,32.558
5,ogive_polynomial,42.6248,0.6772,2.652,0.0,0.7956,12.0,30.0,15.0,115.0,85.0,0.4,0.1207,2650748.0,23.096,43.52,21.7448,0.492642,0.140579,0.7357,3.391,1.8716,0,56.46
4,elliptical,42.5178,0.6758,1.9993,0.0,1.9993,12.0,30.0,15.0,115.0,85.0,0.4,0.22952,2335631.0,20.35,10.87,19.1598,0.531288,0.220354,0.863006,1.7372,1.328,0,33.931
2,truncated_cone,29.6288,0.4944,31.9979,0.2962,0.3389,12.0,30.0,15.0,115.0,85.0,0.4,0.3876,488653.0,4.258,43.92,4.0085,0.375343,0.371066,0.860689,0.6877,0.8412,0,0.0
5,ogive_polynomial,48.7798,0.7522,2.0848,0.0,0.6254,12.0,30.0,15.0,115.0,85.0,0.4,0.2521,356281.0,3.104,41.39,2.9227,0.640288,0.313507,1.066766,2.0258,1.3997,0,6.545
3,spherical,49.5837,0.7614,0.9586,0.0,0.4793,12.0,30.0,15.0,115.0,85.0,0.4,0.18559,3614823.0,31.496,25.47,29.6533,0.638609,0.163077,0.9098,2.7263,1.7784,0,50.205
1,cone,34.4149,0.5652,34.4149,0.0,0.7298,12.0,30.0,15.0,115.0,85.0,0.4,0.39793,4226144.0,36.823,38.15,34.6682,0.454985,0.223539,0.79733,0.8287,0.9223,0,29.506
4,elliptical,36.3023,0.592,2.3919,0.0,2.3919,12.0,30.0,15.0,115.0,85.0,0.4,0.38836,4558888.0,39.722,29.73,37.3977,0.500868,0.232859,0.850994,0.7942,0.8995,0,31.474
2,truncated_cone,62.5402,0.8873,68.663,0.3567,0.4342,12.0,30.0,15.0,115.0,85.0,0.4,0.35045,413465.0,3.603,41.92,3.3918,0.926021,0.301642,1.345499,1.951,1.4011,0,7.195
2,truncated_cone,30.9187,0.5138,32.7373,0.2222,0.5788,12.0,30.0,15.0,115.0,85.0,0.4,0.27729,4474260.0,38.984,29.61,36.7035,0.361038,0.217936,0.692907,1.014,0.9894,0,32.486
